,Source,Destination,Class
3297,2018,952,0
3298,2208,295,0
3299,1470,73,0
3300,2022,778,0
3301,1523,1131,0
3302,251,1726,0
3303,2023,1188,0
3304,1154,1907,0
3305,657,872,0
3306,1233,510,0
3307,1950,831,0
3308,1797,323,0
3309,1234,1378,0
3310,313,281,0
3311,1920,659,0
3312,352,1111,0
3313,1797,673,0
3314,1012,632,0
3315,368,338,0
3316,1130,624,0
3317,851,1209,0
3318,975,1504,0
3319,1276,449,0
3320,969,972,0
3321,494,413,0
3322,743,1154,0
3323,2000,894,0
3324,1156,1966,0
3325,397,1914,0
3326,2114,915,0
3327,1271,226,0
3328,1286,1029,0
3329,1695,1722,0
3330,2027,2195,0
3331,1646,783,0
3332,2167,1946,0
3333,1881,1323,0
3334,984,583,0
3335,1150,1518,0
3336,1790,912,0
3337,33,1758,0
3338,577,424,0
3339,365,2231,0
3340,652,1507,0
3341,2125,902,0
3342,2185,687,0
3343,973,2087,0
3344,458,1641,0
3345,1633,1379,0
3346,1449,1558,0
3347,1781,2031,0
3348,13,244,0
3349,1757,856,0
3350,451,1638,0
3351,964,991,0
3352,1989,1916,0
3353,927,1338,0
3354,1328,221,0
3355,1596,1167,0
3356,2239,1539,0
3357,1007,809,0
3358,897,937,0
3359,664,1867,0
3360,1170,12,0
3361,2167,1141,0
3362,2119,2147,0
3363,1168,353,0
3364,2122,617,0
3365,811,1018,0
3366,1476,1637,0
3367,2014,1986,0
3368,978,1131,0
3369,1115,1631,0
3370,1128,1341,0
3371,1310,823,0
3372,1416,1744,0
3373,1485,1349,0
3374,442,1538,0
3375,918,1467,0
3376,1040,181,0
3377,221,1310,0
3378,2058,2150,0
3379,1108,315,0
3380,712,315,0
3381,1671,2155,0
3382,2013,1855,0
3383,793,425,0
3384,1832,531,0
3385,471,145,0
3386,1415,1411,0
3387,2048,1812,0
3388,804,1257,0
3389,2140,1815,0
3390,1605,1242,0
3391,2126,456,0
3392,1184,431,0
3393,263,1549,0
3394,1207,1583,0
3395,1718,1533,0
3396,412,854,0
3397,1950,644,0
3398,1012,95,0
3399,1992,2038,0
3400,2035,193,0
3401,1028,39,0
3402,2165,1471,0
3403,1774,1815,0
3404,2182,68,0
3405,1559,614,0
3406,473,167,0
3407,1860,956,0
3408,158,277,0
3409,514,1373,0
3410,1997,961,0
3411,1169,1304,0
3412,670,1620,0
3413,79,169,0
3414,2226,2218,0
3415,1130,329,0
3416,488,44,0
3417,468,331,0
3418,266,116,0
3419,1401,913,0
3420,181,1469,0
3421,2187,1364,0
3422,442,49,0
3423,1997,1203,0
3424,1682,2131,0
3425,898,1497,0
3426,1416,1194,0
3427,1152,101,0
3428,1895,374,0
3429,317,1222,0
3430,124,1056,0
3431,349,1174,0
3432,1515,2075,0
3433,1002,507,0
3434,477,1359,0
3435,1781,1965,0
3436,1129,2039,0
3437,2159,605,0
3438,842,1457,0
3439,467,119,0
3440,878,1639,0
3441,1741,1785,0
3442,572,815,0
3443,918,1977,0
3444,2005,1077,0
3445,1949,1899,0
3446,2040,1263,0
3447,1073,50,0
3448,1830,2207,0
3449,1267,1047,0
3450,26,497,0
3451,715,1473,0
3452,1843,1099,0
3453,936,166,0
3454,571,1236,0
3455,605,66,0
3456,935,695,0
3457,2075,1378,0
3458,136,261,0
3459,7,376,0
3460,835,1696,0
3461,1914,1689,0
3462,850,1001,0
3463,251,2170,0
3464,2056,52,0
3465,1832,573,0
3466,901,1232,0
3467,1080,1234,0
3468,1458,628,0
3469,441,1247,0
3470,2120,976,0
3471,643,1876,0
3472,1450,1181,0
3473,959,2112,0
3474,1506,295,0
3475,1468,1989,0
3476,413,367,0
3477,1521,1061,0
3478,26,1678,0
3479,1557,755,0
3480,1705,1407,0
3481,880,247,0
3482,1589,1461,0
3483,2211,461,0
3484,243,1383,0
3485,337,264,0
3486,1051,1822,0
3487,689,652,0
3488,2012,517,0
3489,436,2192,0
3490,2077,1400,0
3491,1134,773,0
3492,14,513,0
3493,1309,1299,0
3494,531,251,0
3495,1704,1569,0
3496,1952,1405,0
3497,1862,694,0
3498,1010,1646,0
3499,504,1545,0
3500,1404,1307,0
3501,2157,2039,0
3502,80,1217,0
3503,231,632,0
3504,2186,1693,0
3505,2019,533,0
3506,1771,1222,0
3507,1827,1760,0
3508,915,483,0
3509,1732,476,0
3510,1806,425,0
3511,2195,237,0
3512,1052,717,0
3513,206,925,0
3514,1707,1587,0
3515,41,2026,0
3516,1073,1944,0
3517,1978,2050,0
3518,302,1572,0
3519,604,2139,0
3520,1805,1075,0
3521,972,91,0
3522,817,1200,0
3523,1564,1134,0
3524,710,2013,0
3525,1529,655,0
3526,940,260,0
3527,136,1926,0
3528,509,1205,0
3529,277,1636,0
3530,1088,1555,0
3531,1814,2184,0
3532,31,1580,0
3533,1152,35,0
3534,1439,2014,0
3535,1707,782,0
3536,2169,318,0
3537,665,1344,0
3538,1671,1539,0
3539,876,1793,0
3540,594,646,0
3541,1412,1544,0
3542,1400,2207,0
3543,2000,1714,0
3544,1229,339,0
3545,1442,1386,0
3546,1686,2012,0
3547,2068,2077,0
3548,2114,2193,0
3549,968,1732,0
3550,1326,1211,0
3551,1271,1275,0
3552,646,1452,0
3553,2119,847,0
3554,678,1404,0
3555,566,705,0
3556,1515,1083,0
3557,2112,1073,0
3558,1623,1848,0
3559,1826,450,0
3560,1387,1837,0
3561,353,826,0
3562,748,1850,0
3563,918,2032,0
3564,515,2056,0
3565,280,469,0
3566,1527,275,0
3567,179,1585,0
3568,1125,1692,0
3569,1085,344,0
3570,645,1240,0
3571,1788,171,0
3572,1922,2157,0
3573,1340,1738,0
3574,1491,1153,0
3575,1361,1797,0
3576,1001,1225,0
3577,810,1694,0
3578,999,132,0
3579,1116,717,0
3580,1369,116,0
3581,1786,633,0
3582,2154,800,0
3583,1787,1272,0
3584,1646,101,0
3585,233,491,0
3586,1339,587,0
3587,1869,1341,0
3588,2216,1385,0
3589,1202,1521,0
3590,414,539,0
3591,326,655,0
3592,288,2120,0
3593,1253,291,0
3594,365,1549,0
3595,242,432,0
3596,1966,1395,0
3597,952,70,0
3598,2036,407,0
3599,550,1716,0
3600,1346,603,0
3601,136,1847,0
3602,1014,1298,0
3603,264,2032,0
3604,1678,66,0
3605,360,279,0
3606,1110,1531,0
3607,2161,937,0
3608,61,1151,0
3609,2198,1758,0
3610,780,84,0
3611,1275,26,0
3612,915,1477,0
3613,1840,1003,0
3614,895,1727,0
3615,1712,1757,0
3616,2102,1417,0
3617,1066,562,0
3618,1931,1535,0
3619,1275,2133,0
3620,1738,1894,0
3621,609,323,0
3622,2129,1227,0
3623,1294,1594,0
3624,876,1606,0
3625,599,803,0
3626,839,1953,0
3627,698,782,0
3628,101,297,0
3629,1015,1132,0
3630,1048,1080,0
3631,1753,2000,0
3632,757,49,0
3633,2182,1130,0
3634,378,1571,0
3635,2047,1844,0
3636,1522,1730,0
3637,1410,506,0
3638,498,1407,0
3639,1477,267,0
3640,1118,334,0
3641,443,919,0
3642,1904,1014,0
3643,1014,1674,0
3644,1098,850,0
3645,912,350,0
3646,1593,1731,0
3647,1458,1314,0
3648,1962,322,0
3649,1546,1161,0
3650,356,1300,0
3651,1319,1613,0
3652,737,1931,0
3653,1357,1087,0
3654,1056,1913,0
3655,2140,1496,0
3656,2127,739,0
3657,1546,235,0
3658,632,538,0
3659,1022,464,0
3660,1996,966,0
3661,693,1982,0
3662,652,638,0
3663,1158,998,0
3664,1564,1457,0
3665,468,588,0
3666,409,1405,0
3667,846,1177,0
3668,677,2159,0
3669,1706,988,0
3670,2131,457,0
3671,1145,426,0
3672,1329,1001,0
3673,233,1364,0
3674,656,6,0
3675,1729,2140,0
3676,1970,1034,0
3677,739,1172,0
3678,966,2117,0
3679,1726,1576,0
3680,1294,936,0
3681,680,484,0
3682,1961,1106,0
3683,724,261,0
3684,493,2055,0
3685,1195,1307,0
3686,1841,1684,0
3687,2223,59,0
3688,1190,182,0
3689,1535,1348,0
3690,296,1891,0
3691,885,1239,0
3692,1986,237,0
3693,661,1494,0
3694,1151,1358,0
3695,316,1725,0
3696,2109,344,0
3697,664,2179,0
3698,364,2146,0
3699,229,1729,0
3700,616,2138,0
3701,2006,1993,0
3702,533,383,0
3703,531,1771,0
3704,1763,1777,0
3705,224,567,0
3706,969,2118,0
3707,1595,594,0
3708,344,1571,0
3709,1997,79,0
3710,696,1730,0
3711,167,1615,0
3712,1903,1649,0
3713,1643,1015,0
3714,1641,188,0
3715,1622,2124,0
3716,720,1269,0
3717,2186,1708,0
3718,2213,1811,0
3719,195,401,0
3720,1358,1031,0
3721,1396,1323,0
3722,2130,1813,0
3723,1598,491,0
3724,1417,1611,0
3725,1862,12,0
3726,192,1271,0
3727,2175,1411,0
3728,559,1738,0
3729,113,2146,0
3730,490,1867,0
3731,218,1408,0
3732,1821,132,0
3733,446,1043,0
3734,956,327,0
3735,660,1497,0
3736,183,1572,0
3737,1119,1028,0
3738,787,289,0
3739,608,812,0
3740,1112,2035,0
3741,1540,1021,0
3742,84,812,0
3743,741,1570,0
3744,1995,1601,0
3745,1632,1549,0
3746,407,1990,0
3747,966,1688,0
3748,714,2147,0
3749,1438,1912,0
3750,916,1049,0
3751,608,933,0
3752,1324,1783,0
3753,761,128,0
3754,463,700,0
3755,187,1290,0
3756,1567,457,0
3757,44,1241,0
3758,1296,637,0
3759,895,64,0
3760,237,1821,0
3761,1251,2099,0
3762,1230,993,0
3763,1734,755,0
3764,1873,1853,0
3765,462,1121,0
3766,548,141,0
3767,1358,1407,0
3768,743,582,0
3769,820,1997,0
3770,721,1466,0
3771,2159,2072,0
3772,17,1121,0
3773,841,70,0
3774,700,131,0
3775,675,303,0
3776,2213,93,0
3777,1645,804,0
3778,1062,483,0
3779,967,1643,0
3780,653,1712,0
3781,2211,168,0
3782,2140,1685,0
3783,1792,1204,0
3784,1503,1101,0
3785,1632,986,0
3786,1898,876,0
3787,862,2236,0
3788,163,20,0
3789,39,1674,0
3790,73,1029,0
3791,334,1299,0
3792,1284,653,0
3793,2166,1041,0
3794,1870,2211,0
3795,1359,1995,0
3796,851,771,0
3797,2207,1567,0
3798,510,478,0
3799,1680,1821,0
3800,2067,1035,0
3801,1359,948,0
3802,2176,1207,0
3803,1690,1462,0
3804,1943,1642,0
3805,1769,65,0
3806,420,211,0
3807,1302,1582,0
3808,505,255,0
3809,271,88,0
3810,2096,1857,0
3811,1942,1161,0
3812,455,1831,0
3813,1527,653,0
3814,207,1500,0
3815,606,1771,0
3816,1659,2004,0
3817,623,1149,0
3818,1032,1879,0
3819,247,2067,0
3820,1907,1288,0
3821,90,1854,0
3822,771,266,0
3823,979,969,0
3824,2219,1819,0
3825,1088,1370,0
3826,1747,777,0
3827,224,1561,0
3828,694,692,0
3829,575,1495,0
3830,917,441,0
3831,573,631,0
3832,645,1968,0
3833,838,2134,0
3834,197,1283,0
3835,1103,604,0
3836,501,913,0
3837,2208,246,0
3838,2142,2107,0
3839,256,816,0
3840,419,2042,0
3841,458,1216,0
3842,389,1382,0
3843,65,467,0
3844,1047,564,0
3845,386,818,0
3846,164,1119,0
3847,1580,1966,0
3848,647,41,0
3849,1324,1717,0
3850,188,695,0
3851,145,59,0
3852,1416,259,0
3853,2238,367,0
3854,326,2093,0
3855,1611,1666,0
3856,210,1881,0
3857,1008,1861,0
3858,1254,345,0
3859,550,2215,0
3860,6,1068,0
3861,73,829,0
3862,883,1866,0
3863,2197,945,0
3864,1889,2024,0
3865,1677,155,0
3866,2239,1127,0
3867,2123,1144,0
3868,1360,1158,0
3869,1914,512,0
3870,675,1055,0
3871,1398,861,0
3872,1527,1500,0
3873,322,873,0
3874,1393,1685,0
3875,1818,1154,0
3876,622,347,0
3877,1447,1921,0
3878,62,1363,0
3879,1018,468,0
3880,1721,1379,0
3881,576,537,0
3882,1221,1470,0
3883,794,1928,0
3884,128,2067,0
3885,1205,1233,0
3886,95,1661,0
3887,505,1007,0
3888,1639,936,0
3889,45,1251,0
3890,289,1382,0
3891,2163,798,0
3892,788,2234,0
3893,1963,2201,0
3894,330,602,0
3895,1865,875,0
3896,855,1241,0
3897,24,1084,0
3898,956,1818,0
3899,551,1769,0
3900,1197,1355,0
3901,2193,1845,0
3902,2033,1627,0
3903,1236,7,0
3904,2017,572,0
3905,1891,1170,0
3906,1354,1948,0
3907,946,1894,0
3908,1891,352,0
3909,856,136,0
3910,641,736,0
3911,424,2199,0
3912,1255,141,0
3913,1592,958,0
3914,1667,314,0
3915,118,1863,0
3916,1382,596,0
3917,976,1894,0
3918,1881,14,0
3919,585,2009,0
3920,473,1273,0
3921,1765,1825,0
3922,1624,654,0
3923,14,2156,0
3924,2212,2221,0
3925,1319,1186,0
3926,1909,234,0
3927,801,1489,0
3928,233,1971,0
3929,1661,2118,0
3930,381,637,0
3931,444,2154,0
3932,1606,1364,0
3933,1057,139,0
3934,80,416,0
3935,293,1692,0
3936,628,1453,0
3937,81,2223,0
3938,1681,1659,0
3939,1524,958,0
3940,1627,376,0
3941,228,701,0
3942,2112,1882,0
3943,625,108,0
3944,111,1284,0
3945,1586,725,0
3946,842,227,0
3947,1745,489,0
3948,348,1641,0
3949,202,769,0
3950,1895,204,0
3951,2209,71,0
3952,1218,1911,0
3953,1493,1850,0
3954,1168,104,0
3955,164,1187,0
3956,1165,2021,0
3957,1645,672,0
3958,1779,1426,0
3959,578,9,0
3960,1840,389,0
3961,859,1685,0
3962,811,1937,0
3963,778,1760,0
3964,198,1710,0
3965,1889,1971,0
3966,213,527,0
3967,1140,392,0
3968,1665,1031,0
3969,2200,143,0
3970,1675,1719,0
3971,2046,1891,0
3972,33,596,0
3973,511,1123,0
3974,2122,1657,0
3975,1576,1861,0
3976,583,1642,0
3977,1221,1404,0
3978,794,1862,0
3979,969,402,0
3980,2182,624,0
3981,1831,1858,0
3982,848,2098,0
3983,1480,59,0
3984,495,1650,0
3985,321,1763,0
3986,1007,1983,0
3987,320,1016,0
3988,1694,2095,0
3989,271,77,0
3990,558,1827,0
3991,1124,289,0
3992,327,911,0
3993,254,1830,0
3994,1204,1184,0
3995,104,839,0
3996,1597,1115,0
3997,740,1723,0
3998,1988,2205,0
3999,264,976,0
4000,2189,1929,0
4001,1750,1330,0
4002,2111,289,0
4003,306,2141,0
4004,2009,49,0
4005,1523,1058,0
4006,1903,525,0
4007,1714,360,0
4008,1851,2055,0
4009,662,2190,0
4010,517,1314,0
4011,1239,481,0
4012,1328,1758,0
4013,1481,14,0
4014,1302,537,0
4015,1577,476,0
4016,152,1566,0
4017,536,1677,0
4018,1618,1416,0
4019,589,1540,0
4020,1719,1993,0
4021,1870,1408,0
4022,585,1017,0
4023,330,1959,0
4024,1521,207,0
4025,619,1567,0
4026,1734,1254,0
4027,1981,1360,0
4028,1019,491,0
4029,1842,235,0
4030,1979,1701,0
4031,994,1602,0
4032,2157,17,0
4033,1680,321,0
4034,615,751,0
4035,998,1721,0
4036,776,1379,0
4037,540,577,0
4038,2069,547,0
4039,295,517,0
4040,1138,977,0
4041,2137,947,0
4042,442,1210,0
4043,867,1911,0
4044,1125,220,0
4045,2069,1486,0
4046,18,882,0
4047,708,282,0
4048,347,1737,0
4049,1581,621,0
4050,182,1929,0
4051,1725,77,0
4052,994,1844,0
4053,607,1812,0
4054,1443,98,0
4055,1651,801,0
4056,2122,652,0
4057,1229,1337,0
4058,513,1921,0
4059,1452,1086,0
4060,1945,2187,0
4061,838,405,0
4062,311,888,0
4063,1388,283,0
4064,1212,57,0
4065,298,131,0
4066,1423,506,0
4067,669,1764,0
4068,1123,1971,0
4069,1414,457,0
4070,2145,1430,0
4071,1663,1161,0
4072,1298,511,0
4073,1964,335,0
4074,1260,2205,0
4075,439,292,0
4076,1416,503,0
4077,1409,1510,0
4078,1965,1499,0
4079,159,1406,0
4080,1015,573,0
4081,1576,640,0
4082,2001,2095,0
4083,65,724,0
4084,1312,301,0
4085,2077,104,0
4086,1053,572,0
4087,1497,1515,0
4088,430,1347,0
4089,25,1527,0
4090,1785,1918,0
4091,692,1761,0
4092,1745,570,0
4093,1609,938,0
4094,1209,1233,0
4095,1374,1566,0
4096,1016,1592,0
4097,255,713,0
4098,573,1251,0
4099,212,491,0
4100,652,763,0
4101,10,1030,0
4102,1572,2160,0
4103,937,1420,0
4104,1502,1872,0
4105,41,1548,0
4106,1627,1049,0
4107,1744,1634,0
4108,505,2177,0
4109,792,1187,0
4110,2163,800,0
4111,1213,951,0
4112,2072,123,0
4113,347,1187,0
4114,918,481,0
4115,782,849,0
4116,706,2059,0
4117,1664,1991,0
4118,1774,1634,0
4119,1751,1650,0
4120,1651,480,0
4121,2029,1860,0
4122,608,440,0
4123,620,1726,0
4124,776,253,0
4125,29,504,0
4126,2233,872,0
4127,894,1706,0
4128,2047,1648,0
4129,1498,423,0
4130,443,1541,0
4131,1232,1701,0
4132,1996,636,0
4133,2113,1221,0
4134,2104,1630,0
4135,1793,1768,0
4136,628,274,0
4137,1708,1172,0
4138,51,1165,0
4139,2100,464,0
4140,1057,2114,0
4141,1890,654,0
4142,1692,144,0
4143,532,1734,0
4144,979,208,0
4145,2159,290,0
4146,1808,1524,0
4147,2095,534,0
4148,1534,955,0
4149,1923,13,0
4150,652,1018,0
4151,53,2150,0
4152,1987,708,0
4153,1718,1715,0
4154,1485,955,0
4155,2053,2230,0
4156,341,338,0
4157,963,2078,0
4158,1854,300,0
4159,61,1452,0
4160,886,1040,0
4161,1285,557,0
4162,1968,550,0
4163,557,1804,0
4164,601,2076,0
4165,1015,2130,0
4166,263,1034,0
4167,333,2032,0
4168,236,113,0
4169,263,1973,0
4170,699,288,0
4171,1177,1081,0
4172,901,917,0
4173,7,411,0
4174,263,108,0
4175,2159,1592,0
4176,1403,1020,0
4177,1429,1975,0
4178,835,1502,0
4179,1377,1556,0
4180,1941,1369,0
4181,518,105,0
4182,344,2167,0
4183,1108,1102,0
4184,452,1700,0
4185,365,11,0
4186,589,924,0
4187,1402,1441,0
4188,428,1464,0
4189,426,637,0
4190,537,1636,0
4191,513,1050,0
4192,1660,689,0
4193,156,1715,0
4194,1745,504,0
4195,1454,1981,0
4196,31,1949,0
4197,2021,1311,0
4198,2043,1329,0
4199,93,1780,0
4200,247,1695,0
4201,784,1405,0
4202,2218,549,0
4203,220,774,0
4204,533,1005,0
4205,1455,526,0
4206,106,1197,0
4207,1948,1627,0
4208,728,1365,0
4209,905,769,0
4210,412,836,0
4211,2096,680,0
4212,398,672,0
4213,2048,1686,0
4214,408,1131,0
4215,282,497,0
4216,703,490,0
4217,88,897,0
4218,2092,157,0
4219,1852,175,0
4220,74,2130,0
4221,260,1088,0
4222,1443,650,0
4223,1563,1240,0
4224,1306,1355,0
4225,1930,1936,0
4226,419,2020,0
4227,1833,54,0
4228,1408,548,0
4229,2091,349,0
4230,1159,1012,0
4231,1479,199,0
4232,1668,660,0
4233,1826,14,0
4234,48,1969,0
4235,454,1196,0
4236,1371,144,0
4237,2230,1043,0
4238,1980,868,0
4239,122,642,0
4240,618,257,0
4241,1590,1356,0
4242,117,1732,0
4243,1514,314,0
4244,1932,827,0
4245,777,21,0
4246,474,1969,0
4247,1071,1959,0
4248,716,1502,0
4249,1793,897,0
4250,1418,1774,0
4251,239,345,0
4252,2155,1515,0
4253,1647,25,0
4254,986,545,0
4255,917,445,0
4256,1736,1302,0
4257,2068,1775,0
4258,1966,1993,0
4259,142,1617,0
4260,589,616,0
4261,102,232,0
4262,1979,1703,0
4263,1498,841,0
4264,116,1335,0
4265,319,1923,0
4266,1203,1189,0
4267,659,42,0
4268,1557,1192,0
4269,182,871,0
4270,713,507,0
4271,1662,427,0
4272,913,43,0
4273,956,1433,0
4274,874,2037,0
4275,258,1805,0
4276,890,32,0
4277,1334,746,0
4278,1492,2086,0
4279,1170,2035,0
4280,1827,2076,0
4281,1008,1744,0
4282,1799,782,0
4283,1065,1726,0
4284,1443,100,0
4285,1763,1273,0
4286,849,1347,0
4287,1231,217,0
4288,967,1568,0
4289,1913,251,0
4290,1519,95,0
4291,999,59,0
4292,2146,2179,0
4293,1490,333,0
4294,242,1285,0
4295,1579,1839,0
4296,1355,2094,0
4297,1606,1676,0
4298,2159,842,0
4299,273,1537,0
4300,849,650,0
4301,2201,2007,0
4302,871,934,0
4303,1444,338,0
4304,394,1009,0
4305,1380,811,0
4306,1789,750,0
4307,1955,1951,0
4308,703,74,0
4309,281,839,0
4310,1702,44,0
4311,22,2076,0
4312,1497,1517,0
4313,1424,2207,0
4314,735,413,0
4315,2008,1669,0
4316,2104,1148,0
4317,1997,756,0
4318,2086,2033,0
4319,2057,1975,0
4320,1630,181,0
4321,1221,427,0
4322,995,838,0
4323,298,1435,0
4324,1915,1747,0
4325,839,1530,0
4326,1379,1888,0
4327,489,599,0
4328,2187,112,0
4329,196,1545,0
4330,1042,24,0
4331,1033,204,0
4332,1807,1813,0
4333,2182,936,0
4334,1184,602,0
4335,1175,553,0
4336,643,958,0
4337,187,678,0
4338,2012,1922,0
4339,998,597,0
4340,1858,1226,0
4341,812,1898,0
4342,1807,1934,0
4343,1709,1362,0
4344,939,2124,0
4345,1460,1301,0
4346,2057,1291,0
4347,206,812,0
4348,1551,1190,0
4349,1190,659,0
4350,273,1216,0
4351,1503,1644,0
4352,920,569,0
4353,559,792,0
4354,1264,86,0
4355,1778,536,0
4356,324,1154,0
4357,2070,1876,0
4358,1853,1124,0
4359,748,435,0
4360,1215,315,0
4361,456,1229,0
4362,812,864,0
4363,488,215,0
4364,202,1578,0
4365,1887,600,0
4366,1403,1948,0
4367,283,1688,0
4368,171,1218,0
4369,1619,785,0
4370,662,1455,0
4371,1809,2077,0
4372,1556,1668,0
4373,1167,395,0
4374,447,1503,0
4375,1532,493,0
4376,1961,2067,0
4377,1839,155,0
4378,734,1681,0
4379,1393,334,0
4380,1083,1340,0
4381,1628,1140,0
4382,274,1696,0
4383,1442,455,0
4384,1182,1319,0
4385,383,1868,0
4386,1979,845,0
4387,504,1340,0
4388,2062,550,0
4389,927,396,0
4390,1008,2041,0
4391,3,1997,0
4392,868,755,0
4393,178,537,0
4394,1566,1551,0
4395,535,811,0
4396,1756,628,0
4397,875,879,0
4398,92,241,0
4399,1066,2167,0
4400,1735,1508,0
4401,1093,2041,0
4402,1483,735,0
4403,14,1718,0
4404,1843,2209,0
4405,2001,1105,0
4406,1457,224,0
4407,1639,2150,0
4408,209,1176,0
4409,1186,1387,0
4410,634,416,0
4411,718,1053,0
4412,849,1536,0
4413,1607,397,0
4414,1481,1978,0
4415,2209,1256,0
4416,1257,1038,0
4417,906,1518,0
4418,916,479,0
4419,145,373,0
4420,637,1064,0
4421,2151,497,0
4422,2139,1160,0
4423,998,289,0
4424,2092,1085,0
4425,43,325,0
4426,2042,1264,0
4427,1254,1706,0
4428,667,714,0
4429,1134,823,0
4430,652,820,0
4431,282,1546,0
4432,2018,1809,0
4433,2111,1219,0
4434,2116,1334,0
4435,2090,113,0
4436,1759,767,0
4437,1165,294,0
4438,1846,692,0
4439,1598,1344,0
4440,1186,353,0
4441,1155,774,0
4442,1163,598,0
4443,1562,115,0
4444,221,381,0
4445,1234,2235,0
4446,759,959,0
4447,337,1724,0
4448,912,908,0
4449,1856,942,0
4450,512,1203,0
4451,873,1182,0
4452,1439,1822,0
4453,506,1617,0
4454,2061,593,0
4455,1255,429,0
4456,849,973,0
4457,2110,943,0
4458,292,1550,0
4459,1116,270,0
4460,1716,6,0
4461,1150,1315,0
4462,761,2028,0
4463,1812,239,0
4464,795,1612,0
4465,282,2030,0
4466,1068,495,0
4467,1312,855,0
4468,1158,388,0
4469,1698,2059,0
4470,916,2023,0
4471,2220,1646,0
4472,1769,1710,0
4473,2194,425,0
4474,728,1972,0
4475,1715,198,0
4476,1374,2120,0
4477,823,31,0
4478,214,704,0
4479,1630,1551,0
4480,1788,905,0
4481,33,400,0
4482,2137,830,0
4483,1431,1836,0
4484,841,573,0
4485,751,2077,0
4486,1589,732,0
4487,1028,399,0
4488,1042,1731,0
4489,1837,16,0
4490,1422,969,0
4491,448,992,0
4492,1496,1672,0
4493,1812,1649,0
4494,1994,1131,0
4495,2135,2073,0
4496,643,450,0
4497,972,396,0
4498,428,3,0
4499,1234,1564,0
4500,313,696,0
4501,381,1059,0
4502,250,347,0
4503,1621,1155,0
4504,1366,673,0
4505,304,2044,0
4506,209,989,0
4507,335,1128,0
4508,1962,667,0
4509,718,866,0
4510,243,307,0
4511,1184,2093,0
4512,1760,977,0
4513,1636,1436,0
4514,1062,1578,0
4515,538,2103,0
4516,1608,556,0
4517,266,1644,0
4518,1883,495,0
4519,1964,1386,0
4520,1790,38,0
4521,2139,2141,0
4522,1831,2025,0
4523,1786,562,0
4524,97,1542,0
4525,2017,2188,0
4526,444,603,0
4527,819,517,0
4528,265,1126,0
4529,645,364,0
4530,1125,1755,0
4531,925,647,0
4532,679,1934,0
4533,1871,1316,0
4534,1852,1037,0
4535,1965,685,0
4536,41,600,0
4537,162,2058,0
4538,859,1757,0
4539,1776,934,0
4540,1505,1343,0
4541,710,1634,0
4542,2222,203,0
4543,1568,1399,0
4544,1173,2038,0
4545,1943,1461,0
4546,905,8,0
4547,1994,460,0
4548,550,1766,0
4549,741,1068,0
4550,70,900,0
4551,1014,180,0
4552,1785,57,0
4553,1618,1112,0
4554,771,193,0
4555,511,1545,0
4556,1486,2161,0
4557,842,1830,0
4558,1024,1541,0
4559,1435,1112,0
4560,1385,1520,0
4561,542,2063,0
4562,96,1717,0
4563,916,1715,0
4564,1924,522,0
4565,962,1602,0
4566,1350,1418,0
4567,360,450,0
4568,55,1800,0
4569,927,1766,0
4570,1632,1518,0
4571,2081,1115,0
4572,54,151,0
4573,1172,1304,0
4574,1615,1056,0
4575,1465,1526,0
4576,1703,2108,0
4577,552,512,0
4578,574,271,0
4579,183,157,0
4580,851,2013,0
4581,1761,248,0
4582,1174,1471,0
4583,687,858,0
4584,432,2029,0
4585,1175,2073,0
4586,1334,1837,0
4587,665,281,0
4588,2135,1068,0
4589,1264,317,0
4590,1119,1131,0
4591,809,676,0
4592,1701,1486,0
4593,804,975,0
4594,108,979,0
4595,328,228,0
4596,211,1400,0
4597,899,1508,0
4598,405,219,0
4599,12,1685,0
4600,318,974,0
4601,960,212,0
4602,511,874,0
4603,439,217,0
4604,637,461,0
4605,291,53,0
4606,2142,74,0
4607,982,1893,0
4608,808,1740,0
4609,1606,1491,0
4610,845,346,0
4611,638,53,0
4612,1720,1778,0
4613,2229,1884,0
4614,1920,82,0
4615,1443,157,0
4616,1343,744,0
4617,816,1227,0
4618,1387,787,0
4619,1949,1951,0
4620,1364,1032,0
4621,795,2043,0
4622,1361,505,0
4623,464,2209,0
4624,451,698,0
4625,1328,1496,0
4626,2006,391,0
4627,1779,614,0
4628,2061,1266,0
4629,1130,1925,0
4630,1737,617,0
4631,1941,1844,0
4632,386,195,0
4633,379,421,0
4634,462,1358,0
4635,605,360,0
4636,467,655,0
4637,1733,511,0
4638,2118,56,0
4639,431,2129,0
4640,2025,1033,0
4641,378,2010,0
4642,522,483,0
4643,1778,2095,0
4644,2053,48,0
4645,647,1646,0
4646,974,1775,0
4647,1405,2227,0
4648,1264,1056,0
4649,2174,1506,0
4650,1028,25,0
4651,1244,589,0
4652,1137,2183,0
4653,560,1125,0
4654,1342,831,0
4655,1307,2042,0
4656,789,130,0
4657,586,1262,0
4658,1334,1650,0
4659,1203,938,0
4660,1134,838,0
4661,1163,1539,0
4662,441,1783,0
4663,1093,1709,0
4664,435,1968,0
4665,1572,1185,0
4666,1811,1467,0
4667,1969,67,0
4668,1945,1696,0
4669,565,2199,0
4670,1410,719,0
4671,1367,1840,0
4672,1860,955,0
4673,371,1552,0
4674,1114,842,0
4675,2231,1127,0
4676,1420,131,0
